2025-08-05 09:49:43,456 | INFO | Will watch for changes in these directories: ['C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI']
2025-08-05 12:12:51,398 | INFO | 1 change detected
2025-08-05 12:12:51,823 | INFO | 1 change detected
2025-08-05 12:12:52,229 | INFO | 1 change detected
2025-08-05 12:12:52,636 | INFO | 1 change detected
2025-08-05 12:12:53,045 | INFO | 1 change detected
2025-08-05 12:12:53,414 | INFO | 1 change detected
2025-08-05 12:12:53,829 | INFO | 1 change detected
2025-08-05 12:12:54,233 | INFO | 1 change detected
2025-08-05 12:12:54,649 | INFO | 1 change detected
2025-08-05 12:12:55,020 | INFO | 1 change detected
2025-08-05 12:12:55,433 | INFO | 1 change detected
2025-08-05 12:12:55,850 | INFO | 1 change detected
2025-08-05 12:12:56,257 | INFO | 1 change detected
2025-08-05 12:12:56,672 | INFO | 1 change detected
2025-08-05 12:12:57,079 | INFO | 1 change detected
2025-08-05 12:12:57,492 | INFO | 1 change detected
2025-08-05 12:12:57,896 | INFO | 1 change detected
2025-08-05 12:12:58,314 | INFO | 1 change detected
2025-08-05 12:12:58,738 | INFO | 1 change detected
2025-08-05 12:12:59,140 | INFO | 1 change detected
2025-08-05 12:12:59,543 | INFO | 1 change detected
2025-08-05 12:12:59,957 | INFO | 1 change detected
2025-08-05 12:13:00,374 | INFO | 1 change detected
2025-08-05 12:13:00,784 | INFO | 1 change detected
2025-08-05 12:13:01,202 | INFO | 1 change detected
2025-08-05 12:13:01,618 | INFO | 1 change detected
2025-08-05 12:13:01,982 | INFO | 1 change detected
2025-08-05 12:13:02,384 | INFO | 1 change detected
2025-08-05 12:13:02,800 | INFO | 1 change detected
2025-08-05 12:13:03,210 | INFO | 1 change detected
2025-08-05 12:13:03,633 | INFO | 1 change detected
2025-08-05 12:13:04,042 | INFO | 1 change detected
2025-08-05 12:13:04,442 | INFO | 1 change detected
2025-08-05 12:13:04,853 | INFO | 1 change detected
2025-08-05 12:13:05,264 | INFO | 1 change detected
2025-08-05 12:13:05,667 | INFO | 1 change detected
2025-08-05 12:13:06,074 | INFO | 1 change detected
2025-08-05 12:13:06,501 | INFO | 1 change detected
2025-08-05 12:13:06,903 | INFO | 1 change detected
2025-08-05 12:13:07,311 | INFO | 1 change detected
2025-08-05 12:13:07,714 | INFO | 1 change detected
2025-08-05 12:13:08,087 | INFO | 1 change detected
2025-08-05 12:13:08,541 | INFO | 1 change detected
2025-08-05 12:13:08,946 | INFO | 1 change detected
2025-08-05 12:13:09,356 | INFO | 1 change detected
2025-08-05 12:13:09,758 | INFO | 1 change detected
2025-08-05 12:13:10,177 | INFO | 1 change detected
2025-08-05 12:13:10,588 | INFO | 1 change detected
2025-08-05 12:13:10,999 | INFO | 1 change detected
2025-08-05 12:13:11,450 | INFO | 1 change detected
2025-08-05 12:13:11,857 | INFO | 1 change detected
2025-08-05 12:13:12,260 | INFO | 1 change detected
2025-08-05 12:13:12,676 | INFO | 1 change detected
2025-08-05 12:13:13,088 | INFO | 1 change detected
2025-08-05 12:13:13,513 | INFO | 1 change detected
2025-08-05 12:13:13,931 | INFO | 1 change detected
2025-08-05 12:13:14,341 | INFO | 1 change detected
2025-08-05 12:13:14,703 | INFO | 1 change detected
2025-08-05 12:13:15,114 | INFO | 1 change detected
2025-08-05 12:13:15,526 | INFO | 1 change detected
2025-08-05 12:13:15,882 | INFO | 1 change detected
2025-08-05 12:13:16,293 | INFO | 1 change detected
2025-08-05 12:13:16,703 | INFO | 1 change detected
2025-08-05 12:13:17,118 | INFO | 1 change detected
2025-08-05 12:13:17,532 | INFO | 1 change detected
2025-08-05 12:13:17,935 | INFO | 1 change detected
2025-08-05 12:13:18,340 | INFO | 1 change detected
2025-08-05 12:13:18,750 | INFO | 1 change detected
2025-08-05 12:13:19,158 | INFO | 1 change detected
2025-08-05 12:13:19,562 | INFO | 1 change detected
2025-08-05 12:13:19,977 | INFO | 1 change detected
2025-08-05 12:13:20,342 | INFO | 1 change detected
2025-08-05 12:13:20,797 | INFO | 1 change detected
2025-08-05 12:13:21,214 | INFO | 1 change detected
2025-08-05 12:13:21,580 | INFO | 1 change detected
2025-08-05 12:13:21,993 | INFO | 1 change detected
2025-08-05 12:13:22,401 | INFO | 1 change detected
2025-08-05 12:13:22,818 | INFO | 1 change detected
2025-08-05 12:13:23,234 | INFO | 1 change detected
2025-08-05 12:13:23,650 | INFO | 1 change detected
2025-08-05 12:13:24,053 | INFO | 1 change detected
2025-08-05 12:13:24,421 | INFO | 1 change detected
2025-08-05 12:13:24,829 | INFO | 1 change detected
2025-08-05 12:13:25,193 | INFO | 1 change detected
2025-08-05 12:13:25,606 | INFO | 1 change detected
2025-08-05 12:13:26,024 | INFO | 1 change detected
2025-08-05 12:13:26,390 | INFO | 1 change detected
2025-08-05 12:13:26,852 | INFO | 1 change detected
2025-08-05 12:13:27,253 | INFO | 1 change detected
2025-08-05 12:13:27,666 | INFO | 1 change detected
2025-08-05 12:13:28,079 | INFO | 1 change detected
2025-08-05 12:13:28,491 | INFO | 1 change detected
2025-08-05 12:13:28,864 | INFO | 1 change detected
2025-08-05 12:13:29,318 | INFO | 1 change detected
2025-08-05 12:13:29,724 | INFO | 1 change detected
2025-08-05 12:13:30,132 | INFO | 1 change detected
2025-08-05 12:13:30,544 | INFO | 1 change detected
2025-08-05 12:13:30,951 | INFO | 1 change detected
2025-08-05 12:13:31,316 | INFO | 1 change detected
2025-08-05 12:13:31,727 | INFO | 1 change detected
2025-08-05 12:13:32,136 | INFO | 1 change detected
2025-08-05 12:13:32,550 | INFO | 1 change detected
2025-08-05 12:13:32,906 | INFO | 1 change detected
2025-08-05 12:13:33,359 | INFO | 1 change detected
2025-08-05 12:13:33,725 | INFO | 1 change detected
2025-08-05 12:13:34,141 | INFO | 1 change detected
2025-08-05 12:13:34,556 | INFO | 1 change detected
2025-08-05 12:13:35,014 | INFO | 1 change detected
2025-08-05 12:13:35,430 | INFO | 1 change detected
2025-08-05 12:13:35,842 | INFO | 1 change detected
2025-08-05 12:13:36,203 | INFO | 1 change detected
2025-08-05 12:13:36,615 | INFO | 1 change detected
2025-08-05 12:13:37,025 | INFO | 1 change detected
2025-08-05 12:13:37,430 | INFO | 1 change detected
2025-08-05 12:13:37,805 | INFO | 1 change detected
2025-08-05 12:13:38,218 | INFO | 1 change detected
2025-08-05 12:13:38,633 | INFO | 1 change detected
2025-08-05 12:13:39,100 | INFO | 1 change detected
2025-08-05 12:13:39,467 | INFO | 1 change detected
2025-08-05 12:13:39,873 | INFO | 1 change detected
2025-08-05 12:13:40,278 | INFO | 1 change detected
2025-08-05 12:13:40,645 | INFO | 1 change detected
2025-08-05 12:13:41,048 | INFO | 1 change detected
2025-08-05 12:13:41,512 | INFO | 1 change detected
2025-08-05 12:13:41,867 | INFO | 1 change detected
2025-08-05 12:13:42,276 | INFO | 1 change detected
2025-08-05 12:13:42,683 | INFO | 1 change detected
2025-08-05 12:13:43,098 | INFO | 1 change detected
2025-08-05 12:13:43,513 | INFO | 1 change detected
2025-08-05 12:13:43,879 | INFO | 1 change detected
2025-08-05 12:13:44,293 | INFO | 1 change detected
2025-08-05 12:13:44,696 | INFO | 1 change detected
2025-08-05 12:13:45,111 | INFO | 1 change detected
2025-08-05 12:13:45,520 | INFO | 1 change detected
2025-08-05 12:13:45,928 | INFO | 1 change detected
2025-08-05 12:13:46,344 | INFO | 1 change detected
2025-08-05 12:13:46,698 | INFO | 1 change detected
2025-08-05 12:13:47,121 | INFO | 1 change detected
2025-08-05 12:13:47,532 | INFO | 1 change detected
2025-08-05 12:13:47,942 | INFO | 1 change detected
2025-08-05 12:13:48,352 | INFO | 1 change detected
2025-08-05 12:13:48,724 | INFO | 1 change detected
2025-08-05 12:13:49,138 | INFO | 1 change detected
2025-08-05 12:13:49,555 | INFO | 1 change detected
2025-08-05 12:13:49,962 | INFO | 1 change detected
2025-08-05 12:13:50,325 | INFO | 1 change detected
2025-08-05 12:13:50,742 | INFO | 1 change detected
2025-08-05 12:13:51,143 | INFO | 1 change detected
2025-08-05 12:13:51,558 | INFO | 1 change detected
2025-08-05 12:13:51,960 | INFO | 1 change detected
2025-08-05 12:13:52,363 | INFO | 1 change detected
2025-08-05 12:13:52,778 | INFO | 1 change detected
2025-08-05 12:13:53,143 | INFO | 1 change detected
2025-08-05 12:13:53,606 | INFO | 1 change detected
2025-08-05 12:13:54,010 | INFO | 1 change detected
2025-08-05 12:13:54,424 | INFO | 1 change detected
2025-08-05 12:13:54,827 | INFO | 1 change detected
2025-08-05 12:13:55,240 | INFO | 1 change detected
2025-08-05 12:13:55,655 | INFO | 1 change detected
2025-08-05 12:13:56,058 | INFO | 1 change detected
2025-08-05 12:13:56,422 | INFO | 1 change detected
2025-08-05 12:13:56,877 | INFO | 1 change detected
2025-08-05 12:13:57,285 | INFO | 1 change detected
2025-08-05 12:13:57,688 | INFO | 1 change detected
2025-08-05 12:13:58,053 | INFO | 1 change detected
2025-08-05 12:13:58,463 | INFO | 1 change detected
2025-08-05 12:13:58,873 | INFO | 1 change detected
2025-08-05 12:13:59,284 | INFO | 1 change detected
2025-08-05 12:13:59,640 | INFO | 1 change detected
2025-08-05 12:14:00,052 | INFO | 1 change detected
2025-08-05 12:14:00,458 | INFO | 1 change detected
2025-08-05 12:14:00,860 | INFO | 1 change detected
2025-08-05 12:14:01,273 | INFO | 1 change detected
2025-08-05 12:14:01,683 | INFO | 1 change detected
2025-08-05 12:14:02,105 | INFO | 1 change detected
2025-08-05 12:14:02,522 | INFO | 1 change detected
2025-08-05 12:14:02,881 | INFO | 1 change detected
2025-08-05 12:14:03,285 | INFO | 1 change detected
2025-08-05 12:14:03,698 | INFO | 1 change detected
2025-08-05 12:14:04,160 | INFO | 1 change detected
2025-08-05 12:14:04,572 | INFO | 1 change detected
2025-08-05 12:14:04,984 | INFO | 1 change detected
2025-08-05 12:14:05,388 | INFO | 1 change detected
2025-08-05 12:14:05,801 | INFO | 1 change detected
2025-08-05 12:14:06,205 | INFO | 1 change detected
2025-08-05 12:14:06,610 | INFO | 1 change detected
2025-08-05 12:14:06,972 | INFO | 1 change detected
2025-08-05 12:14:07,385 | INFO | 1 change detected
2025-08-05 12:14:07,791 | INFO | 1 change detected
2025-08-05 12:14:08,197 | INFO | 1 change detected
2025-08-05 12:14:08,604 | INFO | 1 change detected
2025-08-05 12:14:09,021 | INFO | 1 change detected
2025-08-05 12:14:09,433 | INFO | 1 change detected
2025-08-05 12:14:09,788 | INFO | 1 change detected
2025-08-05 12:14:10,256 | INFO | 1 change detected
2025-08-05 12:14:10,665 | INFO | 1 change detected
2025-08-05 12:14:11,031 | INFO | 1 change detected
2025-08-05 12:14:11,459 | INFO | 1 change detected
2025-08-05 12:14:11,862 | INFO | 1 change detected
2025-08-05 12:14:12,279 | INFO | 1 change detected
2025-08-05 12:14:12,676 | INFO | Shutting down
2025-08-05 12:14:12,695 | INFO | 1 change detected
2025-08-05 12:14:12,808 | INFO | Waiting for application shutdown.
2025-08-05 12:14:12,809 | INFO | Application shutdown complete.
2025-08-05 12:14:12,812 | INFO | Finished server process [22708]
2025-08-05 12:14:13,047 | INFO | 1 change detected
2025-08-05 12:14:13,399 | INFO | 1 change detected
2025-08-05 12:14:13,762 | INFO | 1 change detected
2025-08-05 12:14:14,113 | INFO | 1 change detected
2025-08-05 12:14:14,477 | INFO | 1 change detected
2025-08-05 12:14:14,888 | INFO | 1 change detected
2025-08-05 12:14:15,302 | INFO | 1 change detected
2025-08-05 12:14:15,715 | INFO | 1 change detected
2025-08-05 12:14:16,118 | INFO | 1 change detected
2025-08-05 12:14:16,491 | INFO | 1 change detected
2025-08-05 12:14:16,915 | INFO | 1 change detected
2025-08-05 12:14:17,279 | INFO | 1 change detected
2025-08-05 12:14:17,694 | INFO | 1 change detected
2025-08-05 12:14:18,124 | INFO | 1 change detected
2025-08-05 12:14:18,482 | INFO | 1 change detected
2025-08-05 12:14:18,940 | INFO | 1 change detected
2025-08-05 12:14:19,344 | INFO | 1 change detected
2025-08-05 12:14:19,756 | INFO | 1 change detected
2025-08-05 12:14:20,164 | INFO | 1 change detected
2025-08-05 12:14:20,568 | INFO | 1 change detected
2025-08-05 12:14:20,969 | INFO | 1 change detected
2025-08-05 12:14:21,348 | INFO | 1 change detected
2025-08-05 12:14:21,760 | INFO | 1 change detected
2025-08-05 12:14:22,174 | INFO | 1 change detected
2025-08-05 12:14:22,601 | INFO | 1 change detected
2025-08-05 12:14:23,005 | INFO | 1 change detected
2025-08-05 12:14:23,416 | INFO | 1 change detected
2025-08-05 12:14:23,823 | INFO | 1 change detected
2025-08-05 12:14:24,226 | INFO | 1 change detected
2025-08-05 12:14:24,642 | INFO | 1 change detected
2025-08-05 12:14:25,052 | INFO | 1 change detected
2025-08-05 12:14:25,409 | INFO | 1 change detected
2025-08-05 12:14:25,824 | INFO | 1 change detected
2025-08-05 12:14:26,238 | INFO | 1 change detected
2025-08-05 12:14:26,612 | INFO | 1 change detected
2025-08-05 12:14:27,017 | INFO | 1 change detected
2025-08-05 12:14:27,422 | INFO | 1 change detected
2025-08-05 12:14:27,839 | INFO | 1 change detected
2025-08-05 12:14:28,260 | INFO | 1 change detected
2025-08-05 12:14:28,674 | INFO | 1 change detected
2025-08-05 12:14:29,092 | INFO | 1 change detected
2025-08-05 12:14:29,508 | INFO | 1 change detected
2025-08-05 12:14:29,912 | INFO | 1 change detected
2025-08-05 12:14:30,315 | INFO | 1 change detected
2025-08-05 12:14:30,720 | INFO | 1 change detected
2025-08-05 12:14:31,123 | INFO | 1 change detected
2025-08-05 12:14:31,539 | INFO | 1 change detected
2025-08-05 12:14:31,946 | INFO | 1 change detected
2025-08-05 12:14:32,361 | INFO | 1 change detected
2025-08-05 12:14:32,722 | INFO | 1 change detected
2025-08-05 12:14:33,131 | INFO | 1 change detected
2025-08-05 12:14:33,540 | INFO | 1 change detected
2025-08-05 12:14:33,956 | INFO | 1 change detected
2025-08-05 12:14:34,370 | INFO | 1 change detected
2025-08-05 12:14:34,781 | INFO | 1 change detected
2025-08-05 12:14:35,184 | INFO | 1 change detected
2025-08-05 12:14:35,592 | INFO | 1 change detected
2025-08-05 12:14:35,946 | INFO | 1 change detected
2025-08-05 12:14:36,353 | INFO | 1 change detected
2025-08-05 12:14:36,767 | INFO | 1 change detected
2025-08-05 12:14:37,179 | INFO | 1 change detected
2025-08-05 12:14:37,581 | INFO | 1 change detected
2025-08-05 12:14:38,040 | INFO | 1 change detected
2025-08-05 12:14:38,448 | INFO | 1 change detected
2025-08-05 12:14:38,808 | INFO | 1 change detected
2025-08-05 12:14:39,265 | INFO | 1 change detected
2025-08-05 12:14:39,676 | INFO | 1 change detected
2025-08-05 12:14:40,081 | INFO | 1 change detected
2025-08-05 12:14:40,486 | INFO | 1 change detected
2025-08-05 12:14:40,894 | INFO | 1 change detected
2025-08-05 12:14:41,298 | INFO | 1 change detected
2025-08-05 12:14:41,707 | INFO | 1 change detected
2025-08-05 12:14:42,122 | INFO | 1 change detected
2025-08-05 12:14:42,488 | INFO | 1 change detected
2025-08-05 12:14:42,894 | INFO | 1 change detected
2025-08-05 12:14:43,299 | INFO | 1 change detected
2025-08-05 12:14:43,711 | INFO | 1 change detected
2025-08-05 12:14:44,162 | INFO | 1 change detected
2025-08-05 12:14:44,571 | INFO | 1 change detected
2025-08-05 12:14:44,974 | INFO | 1 change detected
2025-08-05 12:14:45,378 | INFO | 1 change detected
2025-08-05 12:14:45,731 | INFO | 1 change detected
2025-08-05 12:14:46,147 | INFO | 1 change detected
2025-08-05 12:14:46,561 | INFO | 1 change detected
2025-08-05 12:14:46,926 | INFO | 1 change detected
2025-08-05 12:14:47,381 | INFO | 1 change detected
2025-08-05 12:14:47,787 | INFO | 1 change detected
2025-08-05 12:14:48,205 | INFO | 1 change detected
2025-08-05 12:14:48,559 | INFO | 1 change detected
2025-08-05 12:14:48,966 | INFO | 1 change detected
2025-08-05 12:14:49,391 | INFO | 1 change detected
2025-08-05 12:14:49,806 | INFO | 1 change detected
2025-08-05 12:14:50,207 | INFO | 1 change detected
2025-08-05 12:14:50,619 | INFO | 1 change detected
2025-08-05 12:14:51,177 | INFO | 1 change detected
2025-08-05 12:14:51,630 | INFO | 1 change detected
2025-08-05 12:14:51,993 | INFO | 1 change detected
2025-08-05 12:14:52,397 | INFO | 1 change detected
2025-08-05 12:14:52,822 | INFO | 1 change detected
2025-08-05 12:14:53,237 | INFO | 1 change detected
2025-08-05 12:14:53,646 | INFO | 1 change detected
2025-08-05 12:14:54,048 | INFO | 1 change detected
2025-08-05 12:14:54,477 | INFO | 1 change detected
2025-08-05 12:14:54,880 | INFO | 1 change detected
2025-08-05 12:14:55,304 | INFO | 1 change detected
2025-08-05 12:14:55,714 | INFO | 1 change detected
2025-08-05 12:14:56,125 | INFO | 1 change detected
2025-08-05 12:14:56,541 | INFO | 1 change detected
2025-08-05 12:14:56,958 | INFO | 1 change detected
2025-08-05 12:14:57,367 | INFO | 1 change detected
2025-08-05 12:14:57,774 | INFO | 1 change detected
2025-08-05 12:14:58,188 | INFO | 1 change detected
2025-08-05 12:14:58,597 | INFO | 1 change detected
2025-08-05 12:14:59,009 | INFO | 1 change detected
2025-08-05 12:14:59,419 | INFO | 1 change detected
2025-08-05 12:14:59,823 | INFO | 1 change detected
2025-08-05 12:15:00,227 | INFO | 1 change detected
2025-08-05 12:15:00,643 | INFO | 1 change detected
2025-08-05 12:15:01,066 | INFO | 1 change detected
2025-08-05 12:15:01,476 | INFO | 1 change detected
2025-08-05 12:15:01,878 | INFO | 1 change detected
2025-08-05 12:15:02,290 | INFO | 1 change detected
2025-08-05 12:15:02,718 | INFO | 1 change detected
2025-08-05 12:15:03,073 | INFO | 1 change detected
2025-08-05 12:15:03,490 | INFO | 1 change detected
2025-08-05 12:15:03,900 | INFO | 1 change detected
2025-08-05 12:15:04,369 | INFO | 1 change detected
2025-08-05 12:15:04,775 | INFO | 1 change detected
2025-08-05 12:15:05,237 | INFO | 1 change detected
2025-08-05 12:15:05,638 | INFO | 1 change detected
2025-08-05 12:15:06,004 | INFO | 1 change detected
2025-08-05 12:15:06,421 | INFO | 1 change detected
2025-08-05 12:15:06,832 | INFO | 1 change detected
2025-08-05 12:15:07,249 | INFO | 1 change detected
2025-08-05 12:15:07,704 | INFO | 1 change detected
2025-08-05 12:15:08,067 | INFO | 1 change detected
2025-08-05 12:15:08,485 | INFO | 1 change detected
2025-08-05 12:15:08,901 | INFO | 1 change detected
2025-08-05 12:15:09,329 | INFO | 1 change detected
2025-08-05 12:15:09,695 | INFO | 1 change detected
2025-08-05 12:15:10,098 | INFO | 1 change detected
2025-08-05 12:15:10,501 | INFO | 1 change detected
2025-08-05 12:15:10,905 | INFO | 1 change detected
2025-08-05 12:15:11,312 | INFO | 1 change detected
2025-08-05 12:15:11,692 | INFO | 1 change detected
